instance_id,seed,p,task_id,shots,resample,method,low_energy_probability,improving_probability,found_improvement,best_improvement,distribution_entropy,unique_states
seed018_pair1_B1_w8,18,1,2608021822404570977,64,147,posthoc_without_replacement_from_real_1024_counts,0.109375,0.015625,True,0.12838831360964775,5.769454882778696,57
seed018_pair1_B1_w8,18,1,2608021822404570977,64,148,posthoc_without_replacement_from_real_1024_counts,0.15625,0.0,False,0.0,5.831954882778696,59
seed018_pair1_B1_w8,18,1,2608021822404570977,64,149,posthoc_without_replacement_from_real_1024_counts,0.09375,0.015625,True,0.30028595658475865,5.738204882778696,56
seed018_pair1_B1_w8,18,1,2608021822404570977,64,150,posthoc_without_replacement_from_real_1024_counts,0.125,0.015625,True,0.12838831360964775,5.8125,58
seed018_pair1_B1_w8,18,1,2608021822404570977,64,151,posthoc_without_replacement_from_real_1024_counts,0.09375,0.03125,True,0.12838831360964775,5.8125,58
seed018_pair1_B1_w8,18,1,2608021822404570977,64,152,posthoc_without_replacement_from_real_1024_counts,0.140625,0.03125,True,0.12838831360964775,5.738204882778696,56
seed018_pair1_B1_w8,18,1,2608021822404570977,64,153,posthoc_without_replacement_from_real_1024_counts,0.09375,0.0,False,0.0,5.632659765557392,53
seed018_pair1_B1_w8,18,1,2608021822404570977,64,154,posthoc_without_replacement_from_real_1024_counts,0.0625,0.046875,True,0.30028595658475865,5.6875,54
seed018_pair1_B1_w8,18,1,2608021822404570977,64,155,posthoc_without_replacement_from_real_1024_counts,0.09375,0.0,False,0.0,5.875,60
seed018_pair1_B1_w8,18,1,2608021822404570977,64,156,posthoc_without_replacement_from_real_1024_counts,0.09375,0.015625,True,0.30028595658475865,5.706954882778696,55
seed018_pair1_B1_w8,18,1,2608021822404570977,64,157,posthoc_without_replacement_from_real_1024_counts,0.1875,0.0,False,0.0,5.800704882778696,58
seed018_pair1_B1_w8,18,1,2608021822404570977,64,158,posthoc_without_replacement_from_real_1024_counts,0.109375,0.03125,True,0.30028595658475865,5.738204882778696,56
seed018_pair1_B1_w8,18,1,2608021822404570977,64,159,posthoc_without_replacement_from_real_1024_counts,0.125,0.03125,True,0.12838831360964775,5.570159765557392,52
seed018_pair1_B1_w8,18,1,2608021822404570977,64,160,posthoc_without_replacement_from_real_1024_counts,0.15625,0.0,False,0.0,5.90625,61
seed018_pair1_B1_w8,18,1,2608021822404570977,64,161,posthoc_without_replacement_from_real_1024_counts,0.140625,0.0,False,0.0,5.538909765557392,50
seed018_pair1_B1_w8,18,1,2608021822404570977,64,162,posthoc_without_replacement_from_real_1024_counts,0.203125,0.0,False,0.0,5.65625,53
seed018_pair1_B1_w8,18,1,2608021822404570977,64,163,posthoc_without_replacement_from_real_1024_counts,0.140625,0.046875,True,0.12838831360964775,5.46875,49
seed018_pair1_B1_w8,18,1,2608021822404570977,64,164,posthoc_without_replacement_from_real_1024_counts,0.15625,0.046875,True,0.30028595658475865,5.663909765557392,54
seed018_pair1_B1_w8,18,1,2608021822404570977,64,165,posthoc_without_replacement_from_real_1024_counts,0.09375,0.0,False,0.0,5.738204882778696,56
seed018_pair1_B1_w8,18,1,2608021822404570977,64,166,posthoc_without_replacement_from_real_1024_counts,0.125,0.03125,True,0.30028595658475865,5.644454882778696,53
seed018_pair1_B1_w8,18,1,2608021822404570977,64,167,posthoc_without_replacement_from_real_1024_counts,0.171875,0.015625,True,0.07619044886990878,5.738204882778696,56
seed018_pair1_B1_w8,18,1,2608021822404570977,64,168,posthoc_without_replacement_from_real_1024_counts,0.140625,0.0,False,0.0,5.8125,58
seed018_pair1_B1_w8,18,1,2608021822404570977,64,169,posthoc_without_replacement_from_real_1024_counts,0.125,0.0,False,0.0,5.706954882778696,55
seed018_pair1_B1_w8,18,1,2608021822404570977,64,170,posthoc_without_replacement_from_real_1024_counts,0.078125,0.0,False,0.0,5.8125,58
seed018_pair1_B1_w8,18,1,2608021822404570977,64,171,posthoc_without_replacement_from_real_1024_counts,0.15625,0.015625,True,0.12838831360964775,5.78125,57
seed018_pair1_B1_w8,18,1,2608021822404570977,64,172,posthoc_without_replacement_from_real_1024_counts,0.140625,0.0,False,0.0,5.831954882778696,59
seed018_pair1_B1_w8,18,1,2608021822404570977,64,173,posthoc_without_replacement_from_real_1024_counts,0.09375,0.015625,True,0.12838831360964775,5.546569531114784,51
seed018_pair1_B1_w8,18,1,2608021822404570977,64,174,posthoc_without_replacement_from_real_1024_counts,0.09375,0.0,False,0.0,5.78125,57
seed018_pair1_B1_w8,18,1,2608021822404570977,64,175,posthoc_without_replacement_from_real_1024_counts,0.09375,0.015625,True,0.07619044886990878,5.84375,59
seed018_pair1_B1_w8,18,1,2608021822404570977,64,176,posthoc_without_replacement_from_real_1024_counts,0.109375,0.015625,True,0.12838831360964775,5.800704882778696,58
seed018_pair1_B1_w8,18,1,2608021822404570977,64,177,posthoc_without_replacement_from_real_1024_counts,0.03125,0.03125,True,0.12838831360964775,5.738204882778696,56
seed018_pair1_B1_w8,18,1,2608021822404570977,64,178,posthoc_without_replacement_from_real_1024_counts,0.15625,0.0,False,0.0,5.71875,55
seed018_pair1_B1_w8,18,1,2608021822404570977,64,179,posthoc_without_replacement_from_real_1024_counts,0.109375,0.0,False,0.0,5.6875,54
seed018_pair1_B1_w8,18,1,2608021822404570977,64,180,posthoc_without_replacement_from_real_1024_counts,0.125,0.0,False,0.0,5.75,56
seed018_pair1_B1_w8,18,1,2608021822404570977,64,181,posthoc_without_replacement_from_real_1024_counts,0.09375,0.0,False,0.0,5.78125,57
seed018_pair1_B1_w8,18,1,2608021822404570977,64,182,posthoc_without_replacement_from_real_1024_counts,0.109375,0.0,False,0.0,5.769454882778696,57
seed018_pair1_B1_w8,18,1,2608021822404570977,64,183,posthoc_without_replacement_from_real_1024_counts,0.171875,0.015625,True,0.30028595658475865,5.706954882778696,55
seed018_pair1_B1_w8,18,1,2608021822404570977,64,184,posthoc_without_replacement_from_real_1024_counts,0.09375,0.015625,True,0.07619044886990878,5.738204882778696,56
seed018_pair1_B1_w8,18,1,2608021822404570977,64,185,posthoc_without_replacement_from_real_1024_counts,0.078125,0.0,False,0.0,5.706954882778696,55
seed018_pair1_B1_w8,18,1,2608021822404570977,64,186,posthoc_without_replacement_from_real_1024_counts,0.140625,0.015625,True,0.30028595658475865,5.90625,61
seed018_pair1_B1_w8,18,1,2608021822404570977,64,187,posthoc_without_replacement_from_real_1024_counts,0.15625,0.0,False,0.0,5.644454882778696,53
seed018_pair1_B1_w8,18,1,2608021822404570977,64,188,posthoc_without_replacement_from_real_1024_counts,0.109375,0.0,False,0.0,5.71875,55
seed018_pair1_B1_w8,18,1,2608021822404570977,64,189,posthoc_without_replacement_from_real_1024_counts,0.125,0.015625,True,0.12838831360964775,5.875,60
seed018_pair1_B1_w8,18,1,2608021822404570977,64,190,posthoc_without_replacement_from_real_1024_counts,0.125,0.015625,True,0.30028595658475865,5.78125,57
seed018_pair1_B1_w8,18,1,2608021822404570977,64,191,posthoc_without_replacement_from_real_1024_counts,0.0625,0.015625,True,0.12838831360964775,5.769454882778696,57
seed018_pair1_B1_w8,18,1,2608021822404570977,64,192,posthoc_without_replacement_from_real_1024_counts,0.078125,0.0,False,0.0,5.71875,55
seed018_pair1_B1_w8,18,1,2608021822404570977,64,193,posthoc_without_replacement_from_real_1024_counts,0.125,0.0,False,0.0,5.78125,57
seed018_pair1_B1_w8,18,1,2608021822404570977,64,194,posthoc_without_replacement_from_real_1024_counts,0.15625,0.0,False,0.0,5.706954882778696,56
seed018_pair1_B1_w8,18,1,2608021822404570977,64,195,posthoc_without_replacement_from_real_1024_counts,0.078125,0.0,False,0.0,5.8125,58
seed018_pair1_B1_w8,18,1,2608021822404570977,64,196,posthoc_without_replacement_from_real_1024_counts,0.09375,0.03125,True,0.12838831360964775,5.78125,57
seed018_pair1_B1_w8,18,1,2608021822404570977,64,197,posthoc_without_replacement_from_real_1024_counts,0.09375,0.015625,True,0.30028595658475865,5.738204882778696,56
seed018_pair1_B1_w8,18,1,2608021822404570977,64,198,posthoc_without_replacement_from_real_1024_counts,0.125,0.0,False,0.0,5.769454882778696,57
seed018_pair1_B1_w8,18,1,2608021822404570977,64,199,posthoc_without_replacement_from_real_1024_counts,0.078125,0.0,False,0.0,5.75,56
seed018_pair1_B1_w8,18,1,2608021822404570977,64,200,posthoc_without_replacement_from_real_1024_counts,0.15625,0.015625,True,0.12838831360964775,5.78125,58
seed018_pair1_B1_w8,18,1,2608021822404570977,256,1,posthoc_without_replacement_from_real_1024_counts,0.1484375,0.0078125,True,0.12838831360964775,6.974442994213572,146
seed018_pair1_B1_w8,18,1,2608021822404570977,256,2,posthoc_without_replacement_from_real_1024_counts,0.10546875,0.015625,True,0.12838831360964775,7.043721656297594,149
seed018_pair1_B1_w8,18,1,2608021822404570977,256,3,posthoc_without_replacement_from_real_1024_counts,0.12109375,0.015625,True,0.30028595658475865,7.094579273518897,154
seed018_pair1_B1_w8,18,1,2608021822404570977,256,4,posthoc_without_replacement_from_real_1024_counts,0.1171875,0.0078125,True,0.12838831360964775,7.039638134588152,149
seed018_pair1_B1_w8,18,1,2608021822404570977,256,5,posthoc_without_replacement_from_real_1024_counts,0.12109375,0.01171875,True,0.12838831360964775,7.10420581042011,156
seed018_pair1_B1_w8,18,1,2608021822404570977,256,6,posthoc_without_replacement_from_real_1024_counts,0.13671875,0.01171875,True,0.30028595658475865,7.03629925579021,149
seed018_pair1_B1_w8,18,1,2608021822404570977,256,7,posthoc_without_replacement_from_real_1024_counts,0.12890625,0.015625,True,0.12838831360964775,7.053449097686942,152
seed018_pair1_B1_w8,18,1,2608021822404570977,256,8,posthoc_without_replacement_from_real_1024_counts,0.12109375,0.02734375,True,0.30028595658475865,7.091630494213572,154
seed018_pair1_B1_w8,18,1,2608021822404570977,256,9,posthoc_without_replacement_from_real_1024_counts,0.12890625,0.0234375,True,0.30028595658475865,7.087800611434876,155
seed018_pair1_B1_w8,18,1,2608021822404570977,256,10,posthoc_without_replacement_from_real_1024_counts,0.12109375,0.015625,True,0.12838831360964775,7.134912976484884,159
seed018_pair1_B1_w8,18,1,2608021822404570977,256,11,posthoc_without_replacement_from_real_1024_counts,0.125,0.01171875,True,0.12838831360964775,7.113390417874232,156
seed018_pair1_B1_w8,18,1,2608021822404570977,256,12,posthoc_without_replacement_from_real_1024_counts,0.1328125,0.0234375,True,0.12838831360964775,7.067058251809458,154
seed018_pair1_B1_w8,18,1,2608021822404570977,256,13,posthoc_without_replacement_from_real_1024_counts,0.15234375,0.0,False,0.0,7.111085376992268,154
seed018_pair1_B1_w8,18,1,2608021822404570977,256,14,posthoc_without_replacement_from_real_1024_counts,0.1484375,0.015625,True,0.12838831360964775,7.055415869030762,154
seed018_pair1_B1_w8,18,1,2608021822404570977,256,15,posthoc_without_replacement_from_real_1024_counts,0.109375,0.01953125,True,0.30028595658475865,7.025537976484884,148
seed018_pair1_B1_w8,18,1,2608021822404570977,256,16,posthoc_without_replacement_from_real_1024_counts,0.171875,0.01171875,True,0.12838831360964775,7.08262070325085,153
seed018_pair1_B1_w8,18,1,2608021822404570977,256,17,posthoc_without_replacement_from_real_1024_counts,0.10546875,0.0078125,True,0.07619044886990878,7.002455019903765,149
seed018_pair1_B1_w8,18,1,2608021822404570977,256,18,posthoc_without_replacement_from_real_1024_counts,0.125,0.01171875,False,0.0,7.10917043560292,155
seed018_pair1_B1_w8,18,1,2608021822404570977,256,19,posthoc_without_replacement_from_real_1024_counts,0.12109375,0.015625,True,0.12838831360964775,7.056550611434877,152
seed018_pair1_B1_w8,18,1,2608021822404570977,256,20,posthoc_without_replacement_from_real_1024_counts,0.125,0.0078125,False,0.0,7.126609472504131,158
seed018_pair1_B1_w8,18,1,2608021822404570977,256,21,posthoc_without_replacement_from_real_1024_counts,0.13671875,0.015625,True,0.12838831360964775,7.118796972504131,156
seed018_pair1_B1_w8,18,1,2608021822404570977,256,22,posthoc_without_replacement_from_real_1024_counts,0.11328125,0.01171875,True,0.12838831360964775,7.070498035095536,154
seed018_pair1_B1_w8,18,1,2608021822404570977,256,23,posthoc_without_replacement_from_real_1024_counts,0.12890625,0.015625,False,0.0,7.077429431622167,151
seed018_pair1_B1_w8,18,1,2608021822404570977,256,24,posthoc_without_replacement_from_real_1024_counts,0.109375,0.01171875,True,0.30028595658475865,7.106221656297593,157
seed018_pair1_B1_w8,18,1,2608021822404570977,256,25,posthoc_without_replacement_from_real_1024_counts,0.140625,0.01953125,True,0.12838831360964775,7.087156873011514,154
seed018_pair1_B1_w8,18,1,2608021822404570977,256,26,posthoc_without_replacement_from_real_1024_counts,0.1171875,0.01171875,True,0.12838831360964775,7.094969373011514,156
seed018_pair1_B1_w8,18,1,2608021822404570977,256,27,posthoc_without_replacement_from_real_1024_counts,0.14453125,0.00390625,False,0.0,7.01453933212955,150
seed018_pair1_B1_w8,18,1,2608021822404570977,256,28,posthoc_without_replacement_from_real_1024_counts,0.10546875,0.01953125,True,0.12838831360964775,7.145273437693458,161
seed018_pair1_B1_w8,18,1,2608021822404570977,256,29,posthoc_without_replacement_from_real_1024_counts,0.14453125,0.0,False,0.0,7.089071814400862,154
seed018_pair1_B1_w8,18,1,2608021822404570977,256,30,posthoc_without_replacement_from_real_1024_counts,0.10546875,0.015625,True,0.12838831360964775,7.123270593706188,159
seed018_pair1_B1_w8,18,1,2608021822404570977,256,31,posthoc_without_replacement_from_real_1024_counts,0.11328125,0.01953125,True,0.12838831360964775,7.095850476484884,157
seed018_pair1_B1_w8,18,1,2608021822404570977,256,32,posthoc_without_replacement_from_real_1024_counts,0.09765625,0.0078125,True,0.12838831360964775,7.030881982556176,150
seed018_pair1_B1_w8,18,1,2608021822404570977,256,33,posthoc_without_replacement_from_real_1024_counts,0.12109375,0.015625,True,0.12838831360964775,7.097528052824224,155
seed018_pair1_B1_w8,18,1,2608021822404570977,256,34,posthoc_without_replacement_from_real_1024_counts,0.10546875,0.015625,True,0.30028595658475865,7.161842089725436,164
seed018_pair1_B1_w8,18,1,2608021822404570977,256,35,posthoc_without_replacement_from_real_1024_counts,0.10546875,0.01171875,True,0.12838831360964775,7.122779589725435,158
seed018_pair1_B1_w8,18,1,2608021822404570977,256,36,posthoc_without_replacement_from_real_1024_counts,0.15234375,0.015625,True,0.12838831360964775,7.039739039076289,152
seed018_pair1_B1_w8,18,1,2608021822404570977,256,37,posthoc_without_replacement_from_real_1024_counts,0.1328125,0.01953125,True,0.12838831360964775,7.141064174026281,161
seed018_pair1_B1_w8,18,1,2608021822404570977,256,38,posthoc_without_replacement_from_real_1024_counts,0.1015625,0.01171875,True,0.12838831360964775,7.090105652316841,156
seed018_pair1_B1_w8,18,1,2608021822404570977,256,39,posthoc_without_replacement_from_real_1024_counts,0.13671875,0.01171875,True,0.12838831360964775,7.141200634588152,158
seed018_pair1_B1_w8,18,1,2608021822404570977,256,40,posthoc_without_replacement_from_real_1024_counts,0.08984375,0.0078125,False,0.0,7.16041815231684,162
seed018_pair1_B1_w8,18,1,2608021822404570977,256,41,posthoc_without_replacement_from_real_1024_counts,0.1171875,0.015625,True,0.12838831360964775,7.066668152316841,151
seed018_pair1_B1_w8,18,1,2608021822404570977,256,42,posthoc_without_replacement_from_real_1024_counts,0.140625,0.0078125,True,0.12838831360964775,7.08955209977748,155
seed018_pair1_B1_w8,18,1,2608021822404570977,256,43,posthoc_without_replacement_from_real_1024_counts,0.12890625,0.01171875,True,0.12838831360964775,7.165281873011514,161
seed018_pair1_B1_w8,18,1,2608021822404570977,256,44,posthoc_without_replacement_from_real_1024_counts,0.10546875,0.0078125,True,0.12838831360964775,7.09010565231684,157
seed018_pair1_B1_w8,18,1,2608021822404570977,256,45,posthoc_without_replacement_from_real_1024_counts,0.15625,0.015625,True,0.30028595658475865,7.109069531114783,156
seed018_pair1_B1_w8,18,1,2608021822404570977,256,46,posthoc_without_replacement_from_real_1024_counts,0.12890625,0.00390625,False,0.0,7.158350476484884,161
seed018_pair1_B1_w8,18,1,2608021822404570977,256,47,posthoc_without_replacement_from_real_1024_counts,0.09765625,0.0234375,True,0.12838831360964775,7.050890417874232,152
seed018_pair1_B1_w8,18,1,2608021822404570977,256,48,posthoc_without_replacement_from_real_1024_counts,0.12890625,0.0078125,False,0.0,7.081259314400862,155
seed018_pair1_B1_w8,18,1,2608021822404570977,256,49,posthoc_without_replacement_from_real_1024_counts,0.1015625,0.00390625,False,0.0,7.115848193198805,156
seed018_pair1_B1_w8,18,1,2608021822404570977,256,50,posthoc_without_replacement_from_real_1024_counts,0.11328125,0.0,False,0.0,7.207683251809458,163
seed018_pair1_B1_w8,18,1,2608021822404570977,256,51,posthoc_without_replacement_from_real_1024_counts,0.1171875,0.01171875,True,0.30028595658475865,7.093054431622166,153
seed018_pair1_B1_w8,18,1,2608021822404570977,256,52,posthoc_without_replacement_from_real_1024_counts,0.10546875,0.0078125,False,0.0,7.102138134588152,158
seed018_pair1_B1_w8,18,1,2608021822404570977,256,53,posthoc_without_replacement_from_real_1024_counts,0.09765625,0.0078125,True,0.12838831360964775,7.186651697179558,164
seed018_pair1_B1_w8,18,1,2608021822404570977,256,54,posthoc_without_replacement_from_real_1024_counts,0.1171875,0.01171875,True,0.12838831360964775,6.994151515923011,147
seed018_pair1_B1_w8,18,1,2608021822404570977,256,55,posthoc_without_replacement_from_real_1024_counts,0.1171875,0.01953125,True,0.30028595658475865,7.122490394720955,157
seed018_pair1_B1_w8,18,1,2608021822404570977,256,56,posthoc_without_replacement_from_real_1024_counts,0.1328125,0.01171875,True,0.12838831360964775,7.030655336110302,147
seed018_pair1_B1_w8,18,1,2608021822404570977,256,57,posthoc_without_replacement_from_real_1024_counts,0.125,0.015625,True,0.30028595658475865,7.163214197179558,161
seed018_pair1_B1_w8,18,1,2608021822404570977,256,58,posthoc_without_replacement_from_real_1024_counts,0.10546875,0.015625,True,0.12838831360964775,7.123270593706189,157
seed018_pair1_B1_w8,18,1,2608021822404570977,256,59,posthoc_without_replacement_from_real_1024_counts,0.13671875,0.0,False,0.0,7.0415530759775,150
seed018_pair1_B1_w8,18,1,2608021822404570977,256,60,posthoc_without_replacement_from_real_1024_counts,0.10546875,0.015625,True,0.30028595658475865,7.152995751809456,161
seed018_pair1_B1_w8,18,1,2608021822404570977,256,61,posthoc_without_replacement_from_real_1024_counts,0.12890625,0.015625,True,0.12838831360964775,7.055906873011515,150
seed018_pair1_B1_w8,18,1,2608021822404570977,256,62,posthoc_without_replacement_from_real_1024_counts,0.14453125,0.015625,True,0.30028595658475865,7.167739648336088,160
seed018_pair1_B1_w8,18,1,2608021822404570977,256,63,posthoc_without_replacement_from_real_1024_counts,0.12109375,0.01953125,True,0.30028595658475865,7.080970119396381,157
seed018_pair1_B1_w8,18,1,2608021822404570977,256,64,posthoc_without_replacement_from_real_1024_counts,0.11328125,0.0078125,True,0.12838831360964775,7.18473675579021,165
seed018_pair1_B1_w8,18,1,2608021822404570977,256,65,posthoc_without_replacement_from_real_1024_counts,0.1171875,0.01171875,True,0.12838831360964775,7.02563888097302,153
seed018_pair1_B1_w8,18,1,2608021822404570977,256,66,posthoc_without_replacement_from_real_1024_counts,0.12109375,0.0234375,True,0.12838831360964775,7.159220861354118,162
seed018_pair1_B1_w8,18,1,2608021822404570977,256,67,posthoc_without_replacement_from_real_1024_counts,0.13671875,0.015625,True,0.30028595658475865,7.12567653907629,157
seed018_pair1_B1_w8,18,1,2608021822404570977,256,68,posthoc_without_replacement_from_real_1024_counts,0.15625,0.0078125,True,0.12838831360964775,7.23598447250413,167
seed018_pair1_B1_w8,18,1,2608021822404570977,256,69,posthoc_without_replacement_from_real_1024_counts,0.14453125,0.01171875,True,0.12838831360964775,7.098245703250849,156
seed018_pair1_B1_w8,18,1,2608021822404570977,256,70,posthoc_without_replacement_from_real_1024_counts,0.13671875,0.01171875,True,0.30028595658475865,7.125338269538145,157
seed018_pair1_B1_w8,18,1,2608021822404570977,256,71,posthoc_without_replacement_from_real_1024_counts,0.140625,0.0078125,False,0.0,7.071632777499651,154
seed018_pair1_B1_w8,18,1,2608021822404570977,256,72,posthoc_without_replacement_from_real_1024_counts,0.13671875,0.01171875,True,0.12838831360964775,7.055126674026281,155
seed018_pair1_B1_w8,18,1,2608021822404570977,256,73,posthoc_without_replacement_from_real_1024_counts,0.1484375,0.01171875,True,0.12838831360964775,6.993998781480403,147
seed018_pair1_B1_w8,18,1,2608021822404570977,256,74,posthoc_without_replacement_from_real_1024_counts,0.1484375,0.015625,True,0.12838831360964775,7.164790869030762,163
seed018_pair1_B1_w8,18,1,2608021822404570977,256,75,posthoc_without_replacement_from_real_1024_counts,0.12109375,0.00390625,False,0.0,7.111628210927493,155
seed018_pair1_B1_w8,18,1,2608021822404570977,256,76,posthoc_without_replacement_from_real_1024_counts,0.11328125,0.0078125,False,0.0,7.056296972504131,149
seed018_pair1_B1_w8,18,1,2608021822404570977,256,77,posthoc_without_replacement_from_real_1024_counts,0.10546875,0.0078125,True,0.30028595658475865,7.163757031114783,160
seed018_pair1_B1_w8,18,1,2608021822404570977,256,78,posthoc_without_replacement_from_real_1024_counts,0.109375,0.0078125,False,0.0,7.172450634588152,161
seed018_pair1_B1_w8,18,1,2608021822404570977,256,79,posthoc_without_replacement_from_real_1024_counts,0.1328125,0.0078125,False,0.0,7.131083093706188,158
seed018_pair1_B1_w8,18,1,2608021822404570977,256,80,posthoc_without_replacement_from_real_1024_counts,0.109375,0.0234375,True,0.30028595658475865,7.138895593706188,158
seed018_pair1_B1_w8,18,1,2608021822404570977,256,81,posthoc_without_replacement_from_real_1024_counts,0.16015625,0.00390625,False,0.0,7.154029589725436,160
seed018_pair1_B1_w8,18,1,2608021822404570977,256,82,posthoc_without_replacement_from_real_1024_counts,0.10546875,0.015625,True,0.12838831360964775,7.054092836110303,152
seed018_pair1_B1_w8,18,1,2608021822404570977,256,83,posthoc_without_replacement_from_real_1024_counts,0.12890625,0.01171875,False,0.0,7.110204273518898,154
seed018_pair1_B1_w8,18,1,2608021822404570977,256,84,posthoc_without_replacement_from_real_1024_counts,0.109375,0.01171875,True,0.12838831360964775,7.142335376992268,161
seed018_pair1_B1_w8,18,1,2608021822404570977,256,85,posthoc_without_replacement_from_real_1024_counts,0.11328125,0.0078125,False,0.0,7.098409156297594,157
seed018_pair1_B1_w8,18,1,2608021822404570977,256,86,posthoc_without_replacement_from_real_1024_counts,0.12890625,0.01171875,True,0.12838831360964775,7.120711913893478,156
seed018_pair1_B1_w8,18,1,2608021822404570977,256,87,posthoc_without_replacement_from_real_1024_counts,0.15625,0.01171875,False,0.0,7.090495751809457,153
seed018_pair1_B1_w8,18,1,2608021822404570977,256,88,posthoc_without_replacement_from_real_1024_counts,0.11328125,0.01171875,True,0.30028595658475865,7.081649413893478,154
seed018_pair1_B1_w8,18,1,2608021822404570977,256,89,posthoc_without_replacement_from_real_1024_counts,0.1171875,0.0078125,False,0.0,7.108679431622166,157
seed018_pair1_B1_w8,18,1,2608021822404570977,256,90,posthoc_without_replacement_from_real_1024_counts,0.125,0.01953125,True,0.12838831360964775,7.125185535095536,160
seed018_pair1_B1_w8,18,1,2608021822404570977,256,91,posthoc_without_replacement_from_real_1024_counts,0.13671875,0.00390625,False,0.0,7.010556714908246,148
seed018_pair1_B1_w8,18,1,2608021822404570977,256,92,posthoc_without_replacement_from_real_1024_counts,0.08984375,0.01171875,True,0.30028595658475865,7.048094373011515,152
seed018_pair1_B1_w8,18,1,2608021822404570977,256,93,posthoc_without_replacement_from_real_1024_counts,0.11328125,0.00390625,False,0.0,7.095850476484884,155
seed018_pair1_B1_w8,18,1,2608021822404570977,256,94,posthoc_without_replacement_from_real_1024_counts,0.14453125,0.0,False,0.0,7.140963269538145,158
seed018_pair1_B1_w8,18,1,2608021822404570977,256,95,posthoc_without_replacement_from_real_1024_counts,0.1171875,0.0234375,True,0.30028595658475865,7.17348447250413,160
seed018_pair1_B1_w8,18,1,2608021822404570977,256,96,posthoc_without_replacement_from_real_1024_counts,0.15234375,0.01953125,True,0.30028595658475865,6.996202917874232,147
seed018_pair1_B1_w8,18,1,2608021822404570977,256,97,posthoc_without_replacement_from_real_1024_counts,0.125,0.01171875,True,0.30028595658475865,7.126219373011514,161
seed018_pair1_B1_w8,18,1,2608021822404570977,256,98,posthoc_without_replacement_from_real_1024_counts,0.13671875,0.0078125,False,0.0,7.148876674026281,159
seed018_pair1_B1_w8,18,1,2608021822404570977,256,99,posthoc_without_replacement_from_real_1024_counts,0.1171875,0.0078125,False,0.0,7.04323065231684,151
seed018_pair1_B1_w8,18,1,2608021822404570977,256,100,posthoc_without_replacement_from_real_1024_counts,0.0859375,0.01171875,True,0.12838831360964775,7.062685535095537,153
seed018_pair1_B1_w8,18,1,2608021822404570977,256,101,posthoc_without_replacement_from_real_1024_counts,0.140625,0.0078125,False,0.0,7.161061890740202,161
seed018_pair1_B1_w8,18,1,2608021822404570977,256,102,posthoc_without_replacement_from_real_1024_counts,0.13671875,0.0078125,False,0.0,7.108679431622166,156
seed018_pair1_B1_w8,18,1,2608021822404570977,256,103,posthoc_without_replacement_from_real_1024_counts,0.12109375,0.01171875,False,0.0,7.078954273518898,155
seed018_pair1_B1_w8,18,1,2608021822404570977,256,104,posthoc_without_replacement_from_real_1024_counts,0.1171875,0.01953125,True,0.12838831360964775,7.105340552824224,158
seed018_pair1_B1_w8,18,1,2608021822404570977,256,105,posthoc_without_replacement_from_real_1024_counts,0.12890625,0.0078125,False,0.0,7.103662976484884,158
seed018_pair1_B1_w8,18,1,2608021822404570977,256,106,posthoc_without_replacement_from_real_1024_counts,0.1171875,0.01171875,True,0.07619044886990878,6.977781873011515,146
seed018_pair1_B1_w8,18,1,2608021822404570977,256,107,posthoc_without_replacement_from_real_1024_counts,0.12109375,0.01171875,True,0.12838831360964775,7.134031873011515,158
seed018_pair1_B1_w8,18,1,2608021822404570977,256,108,posthoc_without_replacement_from_real_1024_counts,0.1015625,0.00390625,False,0.0,7.163077736617686,164
seed018_pair1_B1_w8,18,1,2608021822404570977,256,109,posthoc_without_replacement_from_real_1024_counts,0.11328125,0.0078125,True,0.12838831360964775,7.010946814400862,147
seed018_pair1_B1_w8,18,1,2608021822404570977,256,110,posthoc_without_replacement_from_real_1024_counts,0.109375,0.00390625,False,0.0,7.073836913893478,152
seed018_pair1_B1_w8,18,1,2608021822404570977,256,111,posthoc_without_replacement_from_real_1024_counts,0.12890625,0.00390625,False,0.0,7.053449097686942,152
seed018_pair1_B1_w8,18,1,2608021822404570977,256,112,posthoc_without_replacement_from_real_1024_counts,0.1640625,0.01171875,True,0.12838831360964775,7.097375318381616,157
seed018_pair1_B1_w8,18,1,2608021822404570977,256,113,posthoc_without_replacement_from_real_1024_counts,0.1015625,0.015625,True,0.07619044886990878,7.160808251809458,159
seed018_pair1_B1_w8,18,1,2608021822404570977,256,114,posthoc_without_replacement_from_real_1024_counts,0.13671875,0.00390625,False,0.0,7.074090552824224,152
seed018_pair1_B1_w8,18,1,2608021822404570977,256,115,posthoc_without_replacement_from_real_1024_counts,0.1015625,0.015625,True,0.12838831360964775,7.070888134588152,151
seed018_pair1_B1_w8,18,1,2608021822404570977,256,116,posthoc_without_replacement_from_real_1024_counts,0.125,0.00390625,False,0.0,7.112345861354118,157
seed018_pair1_B1_w8,18,1,2608021822404570977,256,117,posthoc_without_replacement_from_real_1024_counts,0.109375,0.0078125,False,0.0,7.126219373011514,159
seed018_pair1_B1_w8,18,1,2608021822404570977,256,118,posthoc_without_replacement_from_real_1024_counts,0.12890625,0.01171875,True,0.12838831360964775,7.099442994213572,157
seed018_pair1_B1_w8,18,1,2608021822404570977,256,119,posthoc_without_replacement_from_real_1024_counts,0.125,0.00390625,False,0.0,7.08229315231684,156
